Symbol,Name,Sector,Market Cap Type,AVG CLOSING PRE 08,STD PRE 08,KURTOSIS PRE 08,ENTROPY PRE 08,25TH PERCENTILE PRE 08,50TH PERCENTILE PRE 08,75TH PERCENTILE PRE 08,MIN PRE 08,MAX PRE 08,% Change Pre-During 08,AVG CLOSING DURING 08,STD DURING 08,KURTOSIS DURING 08,ENTROPY DURING 08,25TH PERCENTILE DURING 08,50TH PERCENTILE DURING 08,75TH PERCENTILE DURING 08,MIN DURING 08,MAX DURING 08,% Change During-Post 08,AVG CLOSING POST 08,STD POST 08,KURTOSIS POST 08,ENTROPY POST 08,25TH PERCENTILE POST 08,50TH PERCENTILE POST 08,75TH PERCENTILE POST 08,MIN POST 08,MAX POST 08,AVG CLOSING PRE COVID,STD PRE COVID,KURTOSIS PRE COVID,ENTROPY PRE COVID,25TH PERCENTILE PRE COVID,50TH PERCENTILE PRE COVID,75TH PERCENTILE PRE COVID,MIN PRE COVID,MAX PRE COVID,% Change Pre-During COVID,AVG CLOSING DURING COVID,STD DURING COVID,KURTOSIS DURING COVID,ENTROPY DURING COVID,25TH PERCENTILE DURING COVID,50TH PERCENTILE DURING COVID,75TH PERCENTILE DURING COVID,MIN DURING COVID,MAX DURING COVID
ATHX,"Athersys, Inc.",Healthcare,Small Cap Stock,6.905619835,1.326700728,-1.1323511879804629,4.7762979278917355,5.25,7.6,7.8,4.5,8.5,-63.15711971,2.544229249,1.318603721,-0.7834176509398829,5.3749652996653445,1.64,2.65,3.49,0.32,5.0,-15.32502829,2.154325397,1.144510517,-0.9676013713578429,5.385886189133979,1.03,2.58,3.14,0.79,5.55,1.473174603,0.15964428,0.2052721377369524,5.523667367243197,1.34,1.47,1.57,1.16,2.03,44.04763469,2.122073171,0.772478355,-1.3483613794702891,4.340464182008733,1.325,2.15,2.8725,1.17,3.98
EBMT,"Eagle Bancorp Montana, Inc.",Financial Services,Micro Cap Stock,4.627888446,0.141044403,-0.4037077521149008,5.524989237078904,4.54,4.64,4.73,4.26,4.97,-7.1559434170000005,4.296719368,0.252883192,-0.7683507573195301,5.531658307371757,4.04,4.34,4.44,3.78,4.8,55.65123652,6.687896825,1.066858189,-1.3182868764539992,5.516778619501292,5.637500000000001,6.63,7.78,5.22,9.04,17.31166667,1.600400971,1.6040157364754943,5.525366899180199,16.4,16.8,17.265,15.3,22.06,0.167188348,17.34060976,2.275073922,-0.5676921542761915,4.3982322768633155,16.0875,17.055,19.0675,12.18,21.22
DXR,Daxor Corporation,Financial Services,Micro Cap Stock,10.23338645,0.96293971,-1.1286699552601225,5.521076725653122,9.29,10.11,10.995000000000001,8.92,12.4,2.304833876,10.46924901,1.624932181,-0.2960543182791193,5.520801037593318,9.6,10.87,11.57,6.69,12.89,-8.811548747,9.546746032,0.944828515,-0.31419866502893923,5.524548874281512,9.1075,9.49,10.05,7.63,11.71,10.59027778,2.838967098,1.6185868038782454,5.497399147548545,9.07,9.5,10.565,7.5,19.52,18.47958417,12.54731707,2.3149738280000003,-1.3459631694584526,4.389426586469161,9.875,13.435,14.1625,8.6,15.83
NOM,Nuveen Missouri Premium Income Municipal Fund,Financial Services,Micro Cap Stock,8.483705179,0.521033028,-1.603434174534222,5.5235681979273705,7.91,8.63,8.995000000000001,7.63,9.31,-9.075636438,7.713754941,0.713342047,0.3056765340604461,5.528970944387255,7.34,7.94,8.12,5.56,8.89,19.78807729,9.24015873,0.797294713,-1.0865620592769387,5.525732451474353,8.57,9.315000000000001,9.9,7.77,10.8,13.11551587,0.84075434,-0.6009854495309614,5.5273524207890485,12.53,13.34,13.715,10.91,14.43,6.923255792000001,14.02353659,0.726653707,5.417280580153927,4.405339334386992,13.872499999999999,14.32,14.49,10.74,14.77
QADB,QAD Inc.,Technology,Small Cap Stock,64.28247012,4.189399417,0.3097119250091667,5.523380064971242,61.15,63.03,66.58,57.07,76.45,-18.70828235,52.25632411,12.12797967,-0.5109544718826036,5.504342572672447,48.0,53.48,63.43,22.95,70.29,-25.38079432,38.99325397,6.042207167999999,-0.6276706268259238,5.5171263390863325,35.09,39.28,43.63999999999999,25.48,49.99,32.6759127,2.434691903,-0.7448011068900513,5.526678378966109,30.939999999999998,32.42,34.4125,27.84,37.96,-9.832514695,29.46304878,4.307588105,-0.8413267411729057,4.396161607734479,27.0,28.47,33.31,21.0,37.92
CVTI,"Covenant Transportation Group, Inc.",Industrials,Micro Cap Stock,9.756573705,2.093807301,-1.4553687034359608,5.501295690375012,7.5,10.96,11.38,6.26,12.33,-53.93032154,4.494822134,1.960115316,-1.0272857710133292,5.4328312325664685,2.88,4.54,5.75,1.4,8.27,16.13627618,5.220119048,1.192347272,-0.7578642420559594,5.504275422969776,4.4,4.88,6.160000000000001,3.17,7.87,17.32301587,3.417535812,-0.8574833182582062,5.5105774131535785,14.65,16.189999999999998,19.9675,12.6,24.64,-40.52181959,10.30341463,2.38545501,-1.0009355514166156,4.380561028839798,8.33,9.905000000000001,12.267500000000002,6.61,15.75
PKBK,"Parke Bancorp, Inc.",Financial Services,Micro Cap Stock,7.565298805,0.334171528,0.40006373712606536,5.5244775881587405,7.425,7.55,7.71,6.62,8.34,-15.92044506,6.360869565,1.419588316,-1.34461643527164,5.5078437657064985,5.0,6.61,7.56,3.9,8.78,-21.39689049,4.99984127,0.570354589,2.1032889692218197,5.5232336631347625,4.65,4.855,5.135,4.03,7.05,19.58797619,1.527863216,-0.4009477729791171,5.526363288768656,18.65,19.6,20.8175,15.83,22.61,-24.5100613,14.78695122,3.723314496,-0.9763580525659794,4.3767426140919845,11.9775,13.105,18.2475,9.95,22.15
IRIX,IRIDEX Corporation,Healthcare,Micro Cap Stock,6.355537849,2.553610309,-1.3606825512039402,5.444269763459129,4.245,5.7,9.059999999999999,2.45,10.92,-61.16735083,2.468023715,0.8955055590000001,-0.6810559498719515,5.463507225075286,1.83,2.47,3.05,0.82,4.29,24.44730047,3.071388889,0.7739252,-1.2436852577807926,5.498135012614632,2.38,3.01,3.8,1.86,4.5,3.621031746,1.242399253,-1.6255184958839617,5.4673021486586135,2.36,4.145,4.73,1.57,5.61,-41.92465085,2.1029268290000003,0.640627562,-0.4449847143131165,4.364266242697919,1.685,1.7650000000000001,2.62,1.4,3.64
MHE,Massachusetts Health and Education Tax-Exempt Trust,Financial Services,Micro Cap Stock,6.435577689,0.211213553,-0.8323762442814631,5.5249115175779995,6.245,6.44,6.595,5.88,6.79,-8.687572473,5.876482212999999,0.741132149,-0.3009298520234536,5.525030291204934,5.22,6.2,6.38,4.01,6.67,24.34687891,7.307222222,0.532035315,-0.4332494027909073,5.526790237975292,6.9275,7.22,7.65,6.16,8.52,12.4018254,0.619212842,-0.8043442565787622,5.5281777222345365,11.94,12.52,12.934999999999999,10.9,13.24,3.181112892,12.79634146,0.709760022,-0.6555449444523904,4.405204341472039,12.2325,12.55,13.4775,11.5,14.86
IIN,IntriCon Corporation,Healthcare,Micro Cap Stock,7.781992032000001,2.461642382,-0.2292609083379782,5.478290596135576,5.89,7.0,9.75,4.85,14.5,-7.272490112000001,7.216047431000002,2.133062527,-0.5393806132404788,5.489864956014701,5.26,7.24,8.7,3.3,12.9,-50.76394855,3.552896825,0.687972323,1.2555293971905572,5.5119526168787,3.09,3.25,3.88,2.6,5.95,22.17690476,3.398747124,-1.4219063368650322,5.517736217735182,18.7575,21.98,25.495,16.94,29.43,-39.74834918,13.36195122,2.286041616,-0.614468914272583,4.3927975793531475,11.552500000000002,12.485,14.83,10.6,18.35
BZM,BlackRock Maryland Municipal Bond Trust,Financial Services,Micro Cap Stock,9.270916335,0.481041741,-0.7531249066621926,5.524108948706652,8.885000000000002,9.23,9.605,8.08,10.18,-7.540766496,8.571818182000001,0.940594129,0.24816542925519824,5.527128369122583,8.29,8.8,9.1,5.69,10.07,8.333501676000001,9.286150794,0.416045538,-0.9392432667408211,5.528428286909693,8.9275,9.265,9.6,8.47,10.2,13.97079365,0.470716337,0.6720258388789975,5.5288597886434605,13.77,14.0,14.15,12.73,15.52,2.511766153,14.32170732,1.6509202859999998,-0.8549916731736702,4.4003036894916345,13.2925,13.465,16.095000000000002,11.23,17.46
MAYS,"J. W. Mays, Inc.",Real Estate,Micro Cap Stock,22.07454183,0.845218131,-0.3324820746691368,5.52472139322739,21.5,22.02,22.66,20.5,24.53,-24.37338281,16.69422925,5.036262304,0.86773756506734,5.476610028098287,16.5,18.5,19.95,4.5,22.15,-9.474468949,15.11253968,1.77675672,3.596834065154689,5.522532043534211,13.75,15.0,16.0,8.9,22.61,36.52611111,2.639475673,-0.4505350794615937,5.5268230887894845,35.0,35.85,39.0,30.75,42.1,-30.87738029,25.24780488,4.783404187,-0.83055177320758,4.389521773675835,21.16,24.64,28.36,19.5,34.08
CBAN,"Colony Bankcorp, Inc.",Financial Services,Micro Cap Stock,16.77434263,1.180912811,-0.9527317814625064,5.522972300988204,15.85,16.84,17.705,14.23,19.15,-39.34270997,10.17486166,1.823976469,-0.5024050718312707,5.516846680549205,9.09,10.27,11.71,6.13,14.16,-44.48307967,5.648769841,1.365663329,-1.3577532282955098,5.499666318143735,4.21,5.88,6.83,3.43,8.21,15.89289683,0.669204158,-0.36083335852602616,5.528546099200858,15.3975,15.91,16.3625,14.05,17.49,-22.04755008,12.38890244,1.7246427480000002,-1.0597113037479464,4.397266590974757,11.0625,12.04,13.825,9.16,15.34
RVSB,Riverview Bancorp Inc,Financial Services,Micro Cap Stock,12.84490837,0.807970838,-0.4830817240114112,5.5234981904147515,12.205,12.84,13.35,11.38,15.03,-47.11906912,6.792507115,2.338979216,-0.9607733522950808,5.471595530051543,5.28,6.57,8.57,2.04,11.32,-60.33067583,2.694541667,0.484259043,-0.5812223006909512,5.513732535843814,2.27,2.63,2.9625,2.0,3.92,7.443558332999999,0.386930593,-0.5364085415353981,5.528098660452309,7.16,7.325,7.6925,6.71,8.35,-25.42292871,5.551187805,0.948831674,-0.9893081339623055,4.392785348399932,4.87,5.075,6.409999999999999,4.16,7.28
MPB,Mid Penn Bancorp,Financial Services,Micro Cap Stock,17.54904382,0.983389588,-0.9586098231534916,5.52388714537667,16.725,17.58,18.28,15.68,19.37,2.0131478080000003,17.90233202,1.4866737719999998,-0.20113624897292715,5.529878648466873,17.06,18.06,19.02,13.27,20.58,-46.66674254,9.547896825,2.041725879,-1.383038378221162,5.5072579237469546,7.92,8.315000000000001,11.68,7.17,13.94,24.45753968,1.498721467,0.026383801935034867,5.527585703144702,23.3575,24.045,25.3,21.38,29.05,-18.55671237,19.91902439,2.502627562,-0.5663666098710816,4.399033393329385,18.265,19.54,21.025,15.37,25.82
TSBK,"Timberland Bancorp, Inc.",Financial Services,Micro Cap Stock,12.74828685,0.9341027,-0.9425608065084092,5.5227456222043765,12.035,12.89,13.63,10.31,14.09,-43.4052454,7.21486166,1.854954456,-1.5160052052019657,5.50026241343961,5.63,6.72,9.06,4.17,10.02,-48.8346678,3.691507937,0.296005458,-0.21979429007459705,5.526229999995463,3.4675000000000002,3.66,3.93,2.83,4.53,26.58412698,1.752567733,-0.7982437641905138,5.5272505416571365,25.389999999999997,26.74,28.0275,22.36,30.03,-25.6272682,19.77134146,4.282524282,-0.907641032883708,4.3844834215278,16.5625,17.92,23.192500000000003,13.9,27.69
ARL,"American Realty Investors, Inc.",Real Estate,Micro Cap Stock,8.186533865,0.6410163320000001,0.005664815856194938,5.522451540967086,7.785,8.11,8.575,7.1,9.92,15.78495686,9.478774704,1.317755608,-0.7707286883875053,5.5239887183316805,8.29,9.24,10.26,7.75,12.31,10.11360604,10.43742063,1.4084333690000002,-0.9968363133730094,5.5202551177824875,9.344999999999999,10.785,11.5725,7.99,14.0,13.66480159,1.557677669,-0.8828150478058951,5.523055352944443,12.385,13.19,14.9925,11.0,17.25,-29.87591505,9.582317072999999,2.921665472,-1.2345351302671606,4.362526264825451,7.185,8.004999999999999,12.3625,6.25,14.89
BBGI,"Beasley Broadcast Group, Inc.",Communication Services,Micro Cap Stock,5.934057769,0.5619721879999999,-1.3069140440779152,5.5209068424176815,5.386150000000001,6.1724,6.41085,4.7888,6.7633,-52.38217624,2.82566917,1.090415732,-1.1130461953560655,5.448693443219121,1.6102,3.1887,3.6391,0.5827,4.4997,8.904418258,3.0772785710000004,0.8227258140000001,0.5594710189581487,5.496221735957569,2.6069,2.79095,3.22415,1.6485,5.4056,3.254306746,0.477658295,-0.7063442764849106,5.5190364878684015,2.8647,3.0296000000000003,3.611975,2.7037,4.4518,-19.1782831,2.630186585,0.7034451429999999,-0.8005170745033876,4.371975282672387,2.22,2.44,3.1475750000000002,1.3351,3.9369
ACU,Acme United Corporation.,Consumer Defensive,Micro Cap Stock,11.00071713,0.33113907,-0.01091766378297532,5.525002171593046,10.765,11.03,11.24,10.21,12.05,-14.92182397,9.359209486000001,1.767163948,0.7057824831537709,5.5135006885277535,8.78,10.1,10.44,4.77,11.23,-17.63523952,7.708690476,0.924014858,-1.1104765410460282,5.5224066827689455,7.04,7.28,8.549999999999999,6.35,9.64,19.34714286,2.207630865,-0.6934756540051215,5.522758850178821,17.5025,20.09,20.74,14.33,23.92,12.49344905,21.76426829,1.581850011,-0.8093139766720179,4.404095765448422,20.4925,21.66,23.195,17.67,24.35
EMCF,Emclaire Financial Corp,Financial Services,Micro Cap Stock,15.62135458,0.624582227,-0.4966888046940578,5.524660711548527,15.12,15.39,16.22,14.2,17.96,-0.234368271,15.58474308,0.971767961,-0.3337106967748253,5.5314321304963245,14.8,15.86,16.18,12.92,17.43,-32.57956495,10.50730159,0.8629514009999999,-0.9715871217425608,5.526056031883072,9.94,10.594999999999999,11.3275,8.79,12.21,30.43888889,1.389102277,0.34269066310328844,5.528403293482037,29.4075,30.09,31.3225,27.61,35.45,-18.55732976,24.7902439,4.309317776,-0.962041428948894,4.392186727766985,21.7825,23.15,28.9,17.85,32.06
NBN,Northeast Bancorp,Financial Services,Micro Cap Stock,14.02752988,0.7609264579999999,-0.39740915341039773,5.5239809921183936,13.55,13.93,14.524999999999999,12.05,15.89,-30.11652811,9.802924901,1.84621818,-0.7484723959967035,5.514792707138648,8.77,10.04,11.48,5.48,12.47,-8.775607073,8.94265873,1.757837224,-1.5771786417654332,5.510509235532473,7.387499999999999,7.965,10.92,6.42,13.06,21.03420635,1.246945178,3.0201925817295003,5.527666918110503,20.517500000000002,21.165,21.73,17.55,27.52,-26.04670912,15.5554878,3.453427409,-1.1899321587673284,4.38183955047452,12.4625,15.719999999999999,18.2775,8.65,20.8
BHV,BlackRock Virginia Municipal Bond Trust,Financial Services,Micro Cap Stock,9.948247012000001,0.40699105,-0.023749159842176848,5.5246133505029915,9.64,9.94,10.235,8.55,10.88,-1.840215127,9.765177866,0.794815335,0.9017890268521738,5.5299995248534,9.4,9.79,10.29,7.19,11.54,13.91099337,11.12361111,0.6878907479999999,-0.9684039366506024,5.5275186771702165,10.4575,11.22,11.64,9.82,12.65,15.93190476,0.639074548,-0.5974093661077435,5.528620913944846,15.47,15.93,16.42,14.4,16.86,-2.641286194,15.51109756,0.91404812,0.7202271017719317,4.404974582590823,14.97,15.46,16.35,12.29,16.58
GSB,"GlobalSCAPE, Inc.",Technology,Micro Cap Stock,2.189721116,0.699186615,1.13448018580322,5.479335708171454,1.69,1.87,2.495,1.32,4.33,-45.60102826,1.191185771,0.650474321,0.9181774110610764,5.402056262481476,0.7,1.03,1.33,0.44,3.27,-16.59304783,0.993531746,0.180172082,5.263498320971262,5.514547458258793,0.87,0.96,1.05,0.76,1.75,6.547857143,2.197048222,-1.1661783690016307,5.46937601306626,4.6375,6.925,8.36,2.97,10.26,30.43366051,8.540609756,1.246585804,-0.3899200919930603,4.3958067149291065,7.755,8.875,9.49,5.34,11.22
CCUR,Concurrent Computer Corporation,Technology,Micro Cap Stock,8.167669323,1.38427169,-0.5457520697654871,5.510787172080934,7.3484,8.1161,9.4048,4.9903,10.4193,-58.77437499,3.367172727,0.885411208,-0.6549103018734237,5.495921668230878,3.0984,3.57,3.8935,1.6177,4.9355,-22.63784275,2.60491746,0.376884503,-1.0360432823968193,5.518899664554131,2.3470999999999997,2.5637,2.9132750000000005,1.8864,3.2958,3.328892063,0.231361542,-0.02803353135038433,5.527041055967324,3.1429,3.3224,3.4751,2.7747,4.0408,12.51066316,3.745358537,0.429577248,-0.728864703770995,4.400408613786982,3.41,3.505,4.05655,3.25,4.77
TAYD,"Taylor Devices, Inc.",Industrials,Micro Cap Stock,5.892749004,0.5907466570000001,-0.6291952564369834,5.5204716095155595,5.415,5.9,6.25,4.79,7.23,-14.47249925,5.039920949,1.384952292,-0.3271656582440712,5.491584015761712,4.89,5.19,6.1,2.18,8.3,-5.119449081,4.781904762,0.964637879,-1.0529331869499845,5.508670849684654,4.0825000000000005,4.75,5.590000000000001,3.14,6.6,11.37892857,0.8674875809999999,-1.0139442576590365,5.526572717179415,10.71,11.03,12.25,10.11,13.24,-9.988739196000001,10.24231707,1.440414291,-0.26926026623496924,4.396680529266758,9.355,10.335,10.807500000000001,6.8,12.45
ISNS,"Image Sensing Systems, Inc.",Technology,Micro Cap Stock,15.21661355,1.855561825,-1.0710214796931512,5.5180072166244125,13.780000000000001,15.5,16.585,11.76,19.15,-16.54456577,12.69909091,2.95474631,-0.5987045890611489,5.5042558594814315,11.63,13.26,14.89,6.37,17.5,-1.722436415,12.48035714,1.446169095,0.2802401346953607,5.522445803234539,11.8,12.97,13.39,8.61,15.19,4.906468254,0.249036044,-1.08880732695416,5.528144307104636,4.7,4.9,5.1,4.4,5.39,-12.81046554,4.277926829,0.8607787709999999,-1.2358892227873184,4.387287687014247,3.7,3.855,5.37,2.9,5.82
UBFO,United Security Bancshares,Financial Services,Micro Cap Stock,13.25537849,1.626406885,-0.1787473985176904,5.517916787432672,12.415,13.12,14.120000000000001,9.44,16.76,-24.90899563,9.953596838,1.273957443,2.0154451808814957,5.524598210652833,9.71,10.24,10.72,5.04,12.33,-65.28892966,3.455,0.388801919,3.643716273039837,5.522626671558794,3.3375,3.51,3.6625,1.83,4.14,9.996785714,0.321934494,1.4920848561741211,5.528908275045307,9.8675,10.01,10.18,8.9,10.91,-28.20619171,7.177073171,1.554682682,-1.1230864094155926,4.384352627528125,5.9575,6.495,8.47,5.07,9.92
CZWI,"Citizens Community Bancorp, Inc.",Financial Services,Micro Cap Stock,7.986454182999999,0.2350944,2.267841614358296,5.525015114960908,7.89,8.04,8.15,6.98,8.31,-13.98875077,6.869249012,0.666053758,-0.4893935011176045,5.528593171205891,6.4,7.07,7.36,5.26,8.05,-42.45402687,3.95297619,0.578705341,-0.2050796036304368,5.519095656831119,3.5975,3.74,4.47,2.93,5.6,11.21654762,0.528881766,-1.3572708364362656,5.5283284685366345,10.7775,10.99,11.76,10.42,12.28,-24.68553414,8.447682927,2.3839619990000003,-1.3855171550198102,4.368478936075803,6.225,7.555,11.505,5.53,12.29
CPSS,"Consumer Portfolio Services, Inc.",Financial Services,Micro Cap Stock,5.962589641,0.866794132,0.9117285308997114,5.514256329566424,5.65,6.11,6.5,3.31,7.5,-63.48775902,2.177075099,0.8504364790000001,-0.9634797398939132,5.4469898463011255,1.58,2.3,2.85,0.4,3.54,-42.45409995,1.25281746,0.398854433,-0.5035894164175367,5.477474664021415,1.0,1.205,1.53,0.47,2.25,3.611785714,0.252323833,1.7014046410728565,5.52706354992993,3.4574999999999996,3.58,3.65,3.06,4.43,-26.04496024,2.671097561,0.8624083509999999,-1.0841562808406855,4.352040438933996,1.945,2.7,3.5275,1.08,4.12
SVBI,Severn Bancorp Inc,Financial Services,Micro Cap Stock,14.29677291,2.876488057,-0.793584645067348,5.5042534113387775,11.735,15.3,16.34,8.37,19.22,-54.31540414,6.531422925,1.423028137,-0.7929559715923041,5.50961531696951,5.54,6.09,7.81,3.54,10.58,-45.67167462,3.548412698,1.060856162,-0.5829073029698586,5.486834529430549,2.7175000000000002,3.225,4.02,2.14,6.0,8.394563492,0.458168239,-0.8095830909069375,5.527953704399224,7.9775,8.39,8.69,7.6,9.4,-22.87255673,6.474512195,1.18397651,-1.169324117848364,4.390522347710187,5.635,6.08,7.91,4.38,8.5
MSBF,MSB Financial Corp.,Financial Services,Micro Cap Stock,8.396434783,0.35514067200000005,1.1412310937398793,4.7440579226596284,8.19,8.34,8.465,7.69,9.41,1.102576004,8.489011858,0.520507433,-0.9192673472655648,5.531490370895333,8.07,8.67,8.96,7.25,9.2,-19.55286692,6.829166667000001,0.470941775,-0.8538746700223871,5.527055986970363,6.57,6.75,7.32,5.85,7.93,16.00400794,0.988375971,-1.0310542115666912,5.527527454380995,15.22,15.754999999999999,17.0325,13.71,17.81,-18.41906375,13.05621951,2.138050133,-0.907824968579058,4.3939481445119535,11.464999999999998,12.08,14.9,10.54,17.01
CIX,CompX International Inc.,Industrials,Micro Cap Stock,11.82920319,1.224709991,0.08483083960442528,5.5199289002153815,10.774999999999999,12.21,12.92,7.97,13.72,-59.15982575,4.831067194,1.175160934,0.7654592046265689,5.5057135164489805,3.91,4.42,5.49,3.35,9.43,35.96522601,6.568571429,1.6971925330000002,0.8377379683824402,5.4987195218103935,5.59,5.88,7.215,4.12,11.7,14.58757937,0.694079181,-0.05472229840582932,5.52830144200595,14.1175,14.55,15.0825,12.67,16.52,-2.211328946,14.265,1.048638447,1.6782587283501167,4.403987766645373,13.885,14.24,14.85,10.65,16.28
SSBI,Summit State Bank,Financial Services,Micro Cap Stock,4.413187251,0.534536248,-1.476615497043004,5.518050052608338,3.87,4.47,4.91,3.47,5.13,-37.71273235,2.748853755,0.431495037,-0.8165261892799678,5.5208574744682695,2.41,2.82,3.13,1.82,3.87,2.546350503,2.8188492060000003,0.375670271,-0.8614922238907075,5.520316694645015,2.5075,2.92,3.11,1.96,3.57,11.46301587,0.524382042,-0.6790448725790279,5.52839198638574,11.0175,11.48,11.76,10.56,12.7,-16.71412413,9.547073171000001,1.953386732,-1.196717713629765,4.386171763795,7.757499999999999,9.63,10.807500000000001,6.51,12.73
UBOH,"United Bancshares, Inc.",Financial Services,Micro Cap Stock,10.55912351,0.6309713370000001,0.3305738109488874,5.523651526403233,10.175,10.54,11.03,8.7,11.94,-17.88567153,8.67055336,1.055531391,-1.5410829261359869,5.525989564669459,7.62,8.75,9.68,6.95,10.51,-8.474653933999999,7.935753967999999,0.55852879,-0.9486187356660372,5.5269583997032425,7.397500000000001,7.95,8.3525,6.67,9.24,21.20956349,1.259084363,-0.5902344592413522,5.5276543643781375,20.18,21.49,22.3125,17.8,23.61,-15.77142923,17.8645122,3.3537446010000003,-1.2586856590058983,4.389665590317927,15.2125,16.375,22.047500000000003,12.89,23.84
RIF,RMR Real Estate Income Fund.,Financial Services,Micro Cap Stock,13.06756972,0.98187131,0.04471336293546413,5.522664991479488,12.364999999999998,12.98,13.7,10.94,16.17,-35.59773962,8.415810277,2.706909852,-1.1705484886473678,5.476845966658336,5.83,8.97,10.79,3.23,12.04,-4.4150739230000005,8.044246032,0.465056895,-0.5001825195027387,5.527756965123603,7.7,8.125,8.3425,6.98,9.04,17.45349206,1.378298112,-0.12218105620534114,5.526276117419004,16.67,17.34,18.75,13.25,19.6,-23.96168391,13.27134146,4.749977196000001,-1.1544149842685991,4.346402079007255,10.135,10.885,18.372500000000002,6.86,21.53
GV,Goldfield Corporation (The),Industrials,Micro Cap Stock,0.973187251,0.166884993,-1.3951325749148529,5.510624262488706,0.82,1.0,1.145,0.66,1.27,-48.55744251,0.500632411,0.11980306,-0.8397224594954249,5.503339151328225,0.4,0.52,0.58,0.24,0.73,-17.77067214,0.411666667,0.026017156,0.1066326797503363,5.527460443070169,0.39,0.41,0.43,0.36,0.49,2.442222222,0.293120018,2.777307674835691,5.522555185994638,2.2575,2.375,2.62,2.0,3.63,34.16409596,3.2765853660000004,0.404255815,-0.13211973651709874,4.398927340376813,3.12,3.3449999999999998,3.5449999999999995,2.31,3.91
FBMS,"The First Bancshares, Inc.",Financial Services,Small Cap Stock,21.52601594,2.826339411,0.554030921663133,5.51713257236959,19.34,21.03,22.81,15.79,30.03,-28.58352156,15.37312253,3.157099101,-0.8390243153623591,5.511650361821278,12.67,15.55,18.15,7.58,20.88,-53.83098629,7.097619047999999,0.97863221,-0.7432771591842561,5.519976600216726,6.34,6.91,7.807499999999999,4.91,9.3,31.3809127,1.390958697,-0.25017921053651193,5.5284574743981425,30.317500000000003,31.105,32.38,28.78,35.22,-25.40401019,23.40890244,6.637143147000001,-1.0373510584902517,4.3691651605832815,18.314999999999998,19.950000000000003,29.927500000000002,16.1,35.15
